id;servicenumber;statuscode;created;msgid;put;reasoncode;route;direction
122;0001-9300120-040204-00000226/18;1010;2018-11-12 17:04:55.494481;414d512047553031514d2020202020200133e55bec9acd24;2018-11-12 17:04:17.180000;;true;out
123;0001-9300120-040204-00000199/18;1010;2018-11-12 17:05:10.670185;414d512047553031514d2020202020200133e55bf29acd24;2018-11-12 17:04:54.640000;;true;out
124;8899-9300120-040204-00000170/18;1010;2018-11-12 17:05:33.078951;414d512047553031514d2020202020200133e55bf89acd24;2018-11-12 17:05:09.830000;;true;out
125;0001-9300120-040204-00000201/18;1010;2018-11-12 17:06:12.854726;414d512047553031514d2020202020200133e55bfe9acd24;2018-11-12 17:05:31.710000;;true;out
126;8899-9300120-040204-00000190/18;1010;2018-11-12 17:06:39.015495;414d512047553031514d2020202020200133e55b0622e024;2018-11-12 17:06:12.220000;;true;out
127;0001-9300120-040204-00000214/18;1010;2018-11-12 17:07:11.898835;414d512047553031514d2020202020200133e55b0c22e024;2018-11-12 17:06:38.480000;;true;out
128;8899-9300120-040204-00000182/18;1010;2018-11-12 17:07:24.680831;414d512047553031514d2020202020200133e55b1222e024;2018-11-12 17:07:11.230000;;true;out
129;8899-9300120-040204-00000186/18;1010;2018-11-12 17:07:33.275500;414d512047553031514d2020202020200133e55b1822e024;2018-11-12 17:07:23.990000;;true;out
130;8899-9300120-040204-00000169/18;1010;2018-11-12 17:07:44.752885;414d512047553031514d2020202020200133e55b1e22e024;2018-11-12 17:07:32.540000;;true;out
131;8899-9300120-040204-00000168/18;1010;2018-11-12 17:08:10.006941;414d512047553031514d2020202020200133e55b2422e024;2018-11-12 17:07:44.170000;;true;out
132;8899-9300120-040204-00000178/18;1010;2018-11-12 17:08:40.477277;414d512047553031514d2020202020200133e55b2a22e024;2018-11-12 17:08:09.370000;;true;out
133;0001-9300120-040204-00000206/18;1010;2018-11-12 17:08:59.772474;414d512047553031514d2020202020200133e55b3022e024;2018-11-12 17:08:39.860000;;true;out
134;8899-9300120-040204-00000183/18;1010;2018-11-12 17:09:15.641105;414d512047553031514d2020202020200133e55b3622e024;2018-11-12 17:08:59.240000;;true;out
135;8899-9300120-040204-00000188/18;1010;2018-11-12 17:09:33.430898;414d512047553031514d2020202020200133e55b3c22e024;2018-11-12 17:09:14.930000;;true;out
136;8899-9300120-040204-00000167/18;1010;2018-11-12 17:09:56.163140;414d512047553031514d2020202020200133e55b4222e024;2018-11-12 17:09:32.190000;;true;out
137;8899-9300120-040204-00000184/18;1010;2018-11-12 17:10:11.224311;414d512047553031514d2020202020200133e55b4822e024;2018-11-12 17:09:55.220000;;true;out
138;8899-9300120-040204-00000147/18;1010;2018-11-12 17:10:18.954391;414d512047553031514d2020202020200133e55b4e22e024;2018-11-12 17:10:09.660000;;true;out
139;8899-9300120-040204-00000180/18;1010;2018-11-12 17:10:57.912742;414d512047553031514d2020202020200133e55b5422e024;2018-11-12 17:10:18.640000;;true;out
140;0001-9300120-040204-00000193/18;1010;2018-11-12 17:11:11.313087;414d512047553031514d2020202020200133e55b5a22e024;2018-11-12 17:10:57.300000;;true;out
141;8899-9300120-040204-00000163/18;1010;2018-11-12 17:11:28.795081;414d512047553031514d2020202020200133e55b6022e024;2018-11-12 17:11:10.330000;;true;out
142;0001-9300120-040204-00000223/18;1010;2018-11-12 17:11:43.200199;414d512047553031514d2020202020200133e55b6622e024;2018-11-12 17:11:27.740000;;true;out
143;8899-9300120-040204-00000157/18;1010;2018-11-12 17:11:50.847981;414d512047553031514d2020202020200133e55b6c22e024;2018-11-12 17:11:42.820000;;true;out
144;8899-9300120-040204-00000148/18;1010;2018-11-12 17:11:52.964634;414d512047553031514d2020202020200133e55b7222e024;2018-11-12 17:11:49.840000;;true;out
145;8899-9300120-040204-00000155/18;1010;2018-11-12 17:11:56.229911;414d512047553031514d2020202020200133e55b7822e024;2018-11-12 17:11:52.440000;;true;out
146;8899-9300120-040204-00000160/18;1010;2018-11-12 17:11:57.299231;414d512047553031514d2020202020200133e55b7e22e024;2018-11-12 17:11:55.860000;;true;out
147;8899-9300120-040204-00000166/18;1010;2018-11-12 17:11:58.156851;414d512047553031514d2020202020200133e55b8422e024;2018-11-12 17:11:56.890000;;true;out
148;0001-9300120-040204-00000200/18;1010;2018-11-12 17:12:03.262638;414d512047553031514d2020202020200133e55b8a22e024;2018-11-12 17:11:57.500000;;true;out
149;8899-9300120-040204-00000189/18;1010;2018-11-12 17:12:12.430690;414d512047553031514d2020202020200133e55b9022e024;2018-11-12 17:12:02.300000;;true;out
150;8899-9300120-040204-00000156/18;1010;2018-11-12 17:12:33.683602;414d512047553031514d2020202020200133e55b9622e024;2018-11-12 17:12:11.590000;;true;out
151;8899-9300120-040204-00000152/18;1010;2018-11-12 17:12:54.388982;414d512047553031514d2020202020200133e55b9c22e024;2018-11-12 17:12:32.490000;;true;out
152;8899-9300120-040204-00000151/18;1010;2018-11-12 17:13:03.005679;414d512047553031514d2020202020200133e55ba222e024;2018-11-12 17:12:53.740000;;true;out
153;8899-9300120-040204-00000153/18;1010;2018-11-12 17:13:13.563569;414d512047553031514d2020202020200133e55ba822e024;2018-11-12 17:13:02.520000;;true;out
154;0001-9300120-040204-00000202/18;1010;2018-11-12 17:13:32.594651;414d512047553031514d2020202020200133e55bae22e024;2018-11-12 17:13:12.560000;;true;out
155;0001-9300120-040204-00000204/18;1010;2018-11-12 17:13:52.628813;414d512047553031514d2020202020200133e55bb422e024;2018-11-12 17:13:32.140000;;true;out
156;8899-9300120-040204-00000145/18;1010;2018-11-12 17:14:04.476315;414d512047553031514d2020202020200133e55bba22e024;2018-11-12 17:13:51.220000;;true;out
157;8899-9300120-040204-00000176/18;1010;2018-11-12 17:14:27.566881;414d512047553031514d2020202020200133e55bc022e024;2018-11-12 17:14:03.650000;;true;out
158;8899-9300120-040204-00000138/18;1010;2018-11-12 17:14:53.678642;414d512047553031514d2020202020200133e55bc622e024;2018-11-12 17:14:25.920000;;true;out
159;8899-9300120-040204-00000179/18;1010;2018-11-12 17:15:10.789070;414d512047553031514d2020202020200133e55bcc22e024;2018-11-12 17:14:51.330000;;true;out
160;8899-9300120-040204-00000165/18;1010;2018-11-12 17:15:40.735717;414d512047553031514d2020202020200133e55bd222e024;2018-11-12 17:15:06.950000;;true;out
161;0001-9300120-040204-00000228/18;1010;2018-11-12 17:15:59.996878;414d512047553031514d2020202020200133e55bd822e024;2018-11-12 17:15:40.050000;;true;out
167;0001-9300120-040204-00000225/18;1010;2018-11-12 17:16:59.392709;414d512047553031514d2020202020200133e55bfc22e024;2018-11-12 17:16:55.190000;;true;out
170;0001-9300120-040204-00000230/18;1010;2018-11-12 17:18:10.059123;414d512047553031514d2020202020200133e55b1213e324;2018-11-12 17:17:46.900000;;true;out
171;0001-9300120-040204-00000229/18;1010;2018-11-12 17:18:24.689524;414d512047553031514d2020202020200133e55b1813e324;2018-11-12 17:18:08.600000;;true;out
172;0001-9300120-040204-00000231/18;1010;2018-11-12 17:20:43.680273;414d512047553031514d2020202020200133e55b1e13e324;2018-11-12 17:20:41.270000;;true;out
14296;8899-9300120-040206-00000131/19;10191;2020-11-25 17:31:41.424392;414d512047553031514d202020202020a0d3b35f78b6ae25;2020-11-25 17:31:23.410000;;true;out
14298;8899-9100120-066201-00000065/19;1077;2020-11-25 17:31:41.695748;414d512047553031514d202020202020a0d3b35f7ab6ae25;2020-11-25 17:31:23.630000;1;true;out
14300;8899-9300120-066201-00000135/19;10190;2020-11-25 17:31:42.420258;414d512047553031514d202020202020a0d3b35f7cb6ae25;2020-11-25 17:31:23.790000;;true;out
14302;8899-9300120-066201-00000135/19;1080;2020-11-25 17:31:42.692936;414d512047553031514d202020202020a0d3b35f7eb6ae25;2020-11-25 17:31:23.960000;;true;out
14304;8899-9300120-066201-00000130/19;10190;2020-11-25 17:31:42.996482;414d512047553031514d202020202020a0d3b35f80b6ae25;2020-11-25 17:31:24.220000;;true;out
14306;8899-9300120-066201-00000130/19;1080;2020-11-25 17:31:43.238824;414d512047553031514d202020202020a0d3b35f82b6ae25;2020-11-25 17:31:24.680000;;true;out
14308;8899-9300120-040206-00000130/19;1077;2020-11-25 17:31:43.480723;414d512047553031514d202020202020a0d3b35f84b6ae25;2020-11-25 17:31:25.240000;1;true;out
14310;8899-9300120-040206-00000105/18;1077;2020-11-25 17:31:43.758165;414d512047553031514d202020202020a0d3b35f86b6ae25;2020-11-25 17:31:26.030000;1;true;out
14312;8899-9300120-040205-00000259/18;1077;2020-11-25 17:31:44.039630;414d512047553031514d202020202020a0d3b35f88b6ae25;2020-11-25 17:31:26.390000;1;true;out
14314;8899-9300120-040204-00000820/18;1077;2020-11-25 17:31:44.205053;414d512047553031514d202020202020a0d3b35f8ab6ae25;2020-11-25 17:31:26.530000;1;true;out
14316;8899-9300120-040205-00000049/18;10191;2020-11-25 17:31:44.473691;414d512047553031514d202020202020a0d3b35f8cb6ae25;2020-11-25 17:31:26.740000;;true;out
14318;8899-9300120-040205-00000049/18;1080;2020-11-25 17:31:44.574098;414d512047553031514d202020202020a0d3b35f8eb6ae25;2020-11-25 17:31:26.920000;;true;out
14320;8899-9300120-040204-00000785/18;10191;2020-11-25 17:31:44.657599;414d512047553031514d202020202020a0d3b35f90b6ae25;2020-11-25 17:31:27.160000;;true;out
14322;8899-9300120-040204-00000684/18;10190;2020-11-25 17:31:44.749146;414d512047553031514d202020202020a0d3b35f92b6ae25;2020-11-25 17:31:27.380000;;true;out
14324;8899-9300120-040204-00000684/18;1080;2020-11-25 17:31:44.990873;414d512047553031514d202020202020a0d3b35f94b6ae25;2020-11-25 17:31:27.550000;;true;out
14326;8899-9300120-040204-00000679/18;10190;2020-11-25 17:31:45.191683;414d512047553031514d202020202020a0d3b35f96b6ae25;2020-11-25 17:31:27.710000;;true;out
14328;8899-9300120-040204-00000679/18;1080;2020-11-25 17:31:45.384015;414d512047553031514d202020202020a0d3b35f98b6ae25;2020-11-25 17:31:27.880000;;true;out
14330;8899-9300120-040204-00000666/18;10190;2020-11-25 17:31:45.441920;414d512047553031514d202020202020a0d3b35f9ab6ae25;2020-11-25 17:31:28.180000;;true;out
14332;8899-9300120-040204-00000666/18;1080;2020-11-25 17:31:45.668182;414d512047553031514d202020202020a0d3b35f9cb6ae25;2020-11-25 17:31:28.360000;;true;out
14334;8899-9300120-040204-00000550/18;10190;2020-11-25 17:31:45.860435;414d512047553031514d202020202020a0d3b35f9eb6ae25;2020-11-25 17:31:28.500000;;true;out
14336;8899-9300120-040204-00000550/18;1080;2020-11-25 17:31:46.093447;414d512047553031514d202020202020a0d3b35fa0b6ae25;2020-11-25 17:31:28.670000;;true;out
14338;8899-9300120-040204-00000549/18;10191;2020-11-25 17:31:46.302457;414d512047553031514d202020202020a0d3b35fa2b6ae25;2020-11-25 17:31:28.840000;;true;out
14340;8899-9300120-040204-00000174/19;1035;2020-11-25 17:31:46.451891;414d512047553031514d202020202020a0d3b35fa4b6ae25;2020-11-25 17:31:29.070000;;true;out
14342;8899-9300120-040204-00000174/19;1035;2020-11-25 17:31:46.668864;414d512047553031514d202020202020a0d3b35fa6b6ae25;2020-11-25 17:31:29.250000;;true;out
14344;8899-9300120-040204-00000176/19;1035;2020-11-25 17:31:46.761462;414d512047553031514d202020202020a0d3b35fa8b6ae25;2020-11-25 17:31:29.390000;;true;out
14346;8899-9300120-040204-00000175/19;1035;2020-11-25 17:31:47.112822;414d512047553031514d202020202020a0d3b35faab6ae25;2020-11-25 17:31:29.550000;;true;out
14348;8899-9300120-040205-00000007/19;1040;2020-11-25 17:31:47.405368;414d512047553031514d202020202020a0d3b35facb6ae25;2020-11-25 17:31:29.740000;;true;out
14350;8899-9300120-040205-00000008/19;1040;2020-11-25 17:31:48.882689;414d512047553031514d202020202020a0d3b35faeb6ae25;2020-11-25 17:31:29.890000;;true;out
14352;8899-9300120-040204-00000177/19;1040;2020-11-25 17:31:49.996117;414d512047553031514d202020202020a0d3b35fb0b6ae25;2020-11-25 17:31:30.180000;;true;out
14354;8899-9300120-040206-10000132/19;1040;2020-11-25 17:31:50.245344;414d512047553031514d202020202020a0d3b35fb2b6ae25;2020-11-25 17:31:30.340000;;true;out
14356;8899-9300120-040206-00000134/19;1040;2020-11-25 17:31:50.380211;414d512047553031514d202020202020a0d3b35fb4b6ae25;2020-11-25 17:31:30.520000;;true;out
14358;8899-9300120-040204-00000178/19;1040;2020-11-25 17:31:50.688887;414d512047553031514d202020202020a0d3b35fb6b6ae25;2020-11-25 17:31:30.710000;;true;out
14360;8899-9300120-040205-00000009/19;1040;2020-11-25 17:31:50.822525;414d512047553031514d202020202020a0d3b35fb8b6ae25;2020-11-25 17:31:30.870000;;true;out
14362;8899-9300120-040206-00000133/19;1035;2020-11-25 17:31:50.972194;414d512047553031514d202020202020a0d3b35fbab6ae25;2020-11-25 17:31:31.120000;;true;out
14364;8899-9300120-040206-00000136/19;1040;2020-11-25 17:31:51.081813;414d512047553031514d202020202020a0d3b35fbcb6ae25;2020-11-25 17:31:31.270000;;true;out
14366;8899-9300120-040206-00000137/19;1040;2020-11-25 17:31:51.315977;414d512047553031514d202020202020a0d3b35fbeb6ae25;2020-11-25 17:31:31.440000;;true;out
14368;8899-9300120-040205-00000009/19;1035;2020-11-25 17:31:51.498513;414d512047553031514d202020202020a0d3b35fc0b6ae25;2020-11-25 17:31:31.590000;;true;out
14370;8899-9300120-040206-00000138/19;1035;2020-11-25 17:31:51.616817;414d512047553031514d202020202020a0d3b35fc2b6ae25;2020-11-25 17:31:31.770000;;true;out
14372;8899-9300120-040206-00000137/19;1035;2020-11-25 17:31:51.850256;414d512047553031514d202020202020a0d3b35fc4b6ae25;2020-11-25 17:31:31.980000;;true;out
14374;8899-9300120-040205-00000010/19;1035;2020-11-25 17:31:52.001401;414d512047553031514d202020202020a0d3b35fc6b6ae25;2020-11-25 17:31:32.150000;;true;out
14376;8899-9300120-040204-00000179/19;1035;2020-11-25 17:31:52.227312;414d512047553031514d202020202020a0d3b35fc8b6ae25;2020-11-25 17:31:32.290000;;true;out
14378;8899-9300120-040206-00000140/19;1035;2020-11-25 17:31:52.670687;414d512047553031514d202020202020a0d3b35fcab6ae25;2020-11-25 17:31:32.480000;;true;out
14380;8899-9300120-040206-00000139/19;1035;2020-11-25 17:31:52.924069;414d512047553031514d202020202020a0d3b35fccb6ae25;2020-11-25 17:31:32.660000;;true;out
14382;8899-9300120-040204-00000180/19;1035;2020-11-25 17:31:53.107520;414d512047553031514d202020202020a0d3b35fceb6ae25;2020-11-25 17:31:32.820000;;true;out
14384;8899-9300120-040206-00000141/19;1035;2020-11-25 17:31:53.282904;414d512047553031514d202020202020a0d3b35fd0b6ae25;2020-11-25 17:31:33.090000;;true;out
14386;8899-9300120-040206-00000142/19;1035;2020-11-25 17:31:53.508057;414d512047553031514d202020202020a0d3b35fd2b6ae25;2020-11-25 17:31:33.230000;;true;out
14388;8899-9300120-040204-00000181/19;1040;2020-11-25 17:31:53.877743;414d512047553031514d202020202020a0d3b35fd4b6ae25;2020-11-25 17:31:33.490000;;true;out
162;8899-9300120-040204-00000174/18;1010;2018-11-12 17:16:21.343410;414d512047553031514d2020202020200133e55bde22e024;2018-11-12 17:15:58.930000;;true;out
163;8899-9300120-040204-00000146/18;1010;2018-11-12 17:16:31.674357;414d512047553031514d2020202020200133e55be422e024;2018-11-12 17:16:20.820000;;true;out
164;0001-9300120-040204-00000212/18;1010;2018-11-12 17:16:39.637081;414d512047553031514d2020202020200133e55bea22e024;2018-11-12 17:16:30.960000;;true;out
165;0001-9300120-040204-00000227/18;1010;2018-11-12 17:16:47.885167;414d512047553031514d2020202020200133e55bf022e024;2018-11-12 17:16:39.010000;;true;out
166;0001-9300120-040204-00000209/18;1010;2018-11-12 17:16:55.578614;414d512047553031514d2020202020200133e55bf622e024;2018-11-12 17:16:46.790000;;true;out
168;8899-9300120-040204-00000171/18;1010;2018-11-12 17:17:30.698069;414d512047553031514d2020202020200133e55b0613e324;2018-11-12 17:16:58.810000;;true;out
169;0001-9300120-040204-00000208/18;1010;2018-11-12 17:17:47.370377;414d512047553031514d2020202020200133e55b0c13e324;2018-11-12 17:17:29.670000;;true;out
173;0001-9300120-040204-00000232/18;1010;2018-11-12 17:21:26.189430;414d512047553031514d2020202020200133e55b2413e324;2018-11-12 17:21:18.970000;;true;out
174;0001-9300120-040204-00000233/18;1010;2018-11-12 17:22:07.428446;414d512047553031514d2020202020200133e55b2a13e324;2018-11-12 17:22:02.110000;;true;out
175;0001-9300120-040204-00000048/18;1068;2018-11-12 17:23:47.204508;2d313534323033303833363839322d313a333a313a313a32;2018-11-12 17:23:26.840000;;true;inc
176;0001-9300120-040204-00000234/18;1010;2018-11-12 17:37:10.006593;414d512047553031514d2020202020200133e55b3013e324;2018-11-12 17:36:59.440000;;true;out
177;0001-9300120-040204-00000235/18;1010;2018-11-12 17:54:36.613003;414d512047553031514d2020202020200133e55b3613e324;2018-11-12 17:54:33.520000;;true;out
178;0001-9300120-040204-00000236/18;1010;2018-11-12 18:00:15.312703;414d512047553031514d2020202020200133e55b3c13e324;2018-11-12 18:00:11.750000;;true;out
179;0001-9300120-040204-00000237/18;1010;2018-11-12 18:02:51.205667;414d512047553031514d2020202020200133e55b4213e324;2018-11-12 18:02:45.760000;;true;out
180;0001-9300120-040204-00000238/18;1010;2018-11-12 18:03:28.003456;414d512047553031514d2020202020200133e55b4813e324;2018-11-12 18:03:25.430000;;true;out
181;8899-9300120-040204-00000053/18;1040;2018-11-12 18:04:44.385935;414d512047553031514d2020202020200133e55b2fcaee24;2018-11-12 18:04:43.560000;;false;out
182;8899-9300120-040204-00000054/18;1040;2018-11-12 18:04:44.555297;414d512047553031514d2020202020200133e55b30caee24;2018-11-12 18:04:44.000000;;false;out
183;8899-9300120-040204-00000055/18;1040;2018-11-12 18:04:45.300540;414d512047553031514d2020202020200133e55b31caee24;2018-11-12 18:04:44.110000;;false;out
184;8899-9300120-040204-00000056/18;1040;2018-11-12 18:04:45.476345;414d512047553031514d2020202020200133e55b32caee24;2018-11-12 18:04:44.480000;;false;out
185;8899-9300120-040204-00000057/18;1040;2018-11-12 18:04:45.880115;414d512047553031514d2020202020200133e55b33caee24;2018-11-12 18:04:44.630000;;false;out
186;8899-9300120-040204-00000058/18;1040;2018-11-12 18:10:52.618264;414d512047553031514d2020202020200133e55b7aebf024;2018-11-12 18:10:52.110000;;false;out
187;0001-9300120-040204-00000059/18;1040;2018-11-12 18:10:55.159047;414d512047553031514d2020202020200133e55b7bebf024;2018-11-12 18:10:54.940000;;false;out
188;8899-9300120-040204-00000060/18;1040;2018-11-12 18:10:55.377419;414d512047553031514d2020202020200133e55b7cebf024;2018-11-12 18:10:55.210000;;false;out
189;8899-9300120-040204-00000061/18;1040;2018-11-12 18:10:55.901934;414d512047553031514d2020202020200133e55b7debf024;2018-11-12 18:10:55.430000;;false;out
190;8899-9300120-040204-00000062/18;1040;2018-11-12 18:10:58.376975;414d512047553031514d2020202020200133e55b7eebf024;2018-11-12 18:10:55.660000;;false;out
191;8899-9300120-040204-00000063/18;1040;2018-11-12 18:10:58.770109;414d512047553031514d2020202020200133e55b7febf024;2018-11-12 18:10:56.010000;;false;out
192;8899-9300120-040204-00000064/18;1040;2018-11-12 18:10:59.293090;414d512047553031514d2020202020200133e55b80ebf024;2018-11-12 18:10:56.290000;;false;out
193;8899-9300120-040204-00000065/18;1040;2018-11-12 18:11:00.143163;414d512047553031514d2020202020200133e55b81ebf024;2018-11-12 18:10:57.950000;;false;out
194;8899-9300120-040204-00000066/18;1040;2018-11-12 18:11:01.241353;414d512047553031514d2020202020200133e55b82ebf024;2018-11-12 18:10:58.460000;;false;out
195;8899-9300120-040204-00000067/18;1040;2018-11-12 18:11:02.455628;414d512047553031514d2020202020200133e55b83ebf024;2018-11-12 18:10:58.780000;;false;out
196;8899-9300120-040204-00000068/18;1040;2018-11-12 18:11:03.977460;414d512047553031514d2020202020200133e55b84ebf024;2018-11-12 18:10:59.350000;;false;out
